"","V1","V2"
"13035",33.8929106705357,-117.564402501786
"13036",34.0971853854366,-117.565091860536
"13037",47.63969406625,-117.56448303625
"13056",34.0529612132037,-117.556785880959
"13062",34.0657158979612,-117.554114852632
"13063",34.0277524950483,-117.555001625555
"13066",34.0114688432012,-117.554096589031
"13068",34.070593083,-117.5531356675
"13069",34.0592457517394,-117.553893403667
"13071",34.0348508405811,-117.553499823643
"13072",33.8824920554289,-117.553217206478
"13073",34.0820208063303,-117.552857171814
"13074",34.0880881097966,-117.553236521595
"13075",34.9604166071429,-117.553075715
"13084",34.1017438788163,-117.547740607116
"13099",33.867526294491,-117.545343521516
"13107",34.011982358845,-117.54256812143
"13108",33.8573262583333,-117.542153483333
"13112",34.0199411892224,-117.541996985081
"13113",34.095430745269,-117.542545992715
"13114",34.0335703800438,-117.542085395437
"13117",34.0159333653337,-117.538652666272
"13126",34.0442438038817,-117.536861148905
"13127",33.8465677928409,-117.536675360005
"13135",34.0122709560113,-117.532671341241
"13138",34.1023133625,-117.53286757073
"13140",33.8661835228043,-117.532835047305
"13143",34.9393133348333,-117.532890917083
"13144",33.8837523804167,-117.531138227917
"13145",34.0399557531508,-117.532524610974
"13146",34.0233109876436,-117.533578072741
"13147",34.0694720779964,-117.532301152297
"13150",34.1338979241667,-117.532146423333
"13151",34.0582019040653,-117.532035354867
"13158",34.0234564016624,-117.529502390307
"13159",34.0456561666224,-117.527646026729
"13161",34.0323435919498,-117.528454073556
"13164",33.8653690347727,-117.524875493712
"13166",33.3403115666,-117.5245838832
"13171",34.0512161431908,-117.524633599388
"13173",33.9886852276786,-117.524508859167
"13174",33.887297377977,-117.523866075954
"13175",34.0148490837598,-117.524019394515
"13176",34.0725889512223,-117.523450309185
"13177",34.0676886585417,-117.523099066532
"13182",34.0246266228724,-117.521158644906
"13183",34.0345686925857,-117.519637951622
"13190",34.0199341450066,-117.518549420988
"13197",34.0799658252573,-117.516597884321
"13202",34.0755962471325,-117.514933600415
"13206",34.0239238981487,-117.51368642795
"13218",34.0276611545816,-117.508272690137
"13219",34.0531914164059,-117.510428053483
"13248",34.0959140719444,-117.499991851944
"13260",34.0712001042232,-117.492564769495
"13278",34.0511895558522,-117.487449863349
"13291",34.0611740465937,-117.48315312447
"13296",34.0958908894792,-117.481825563529
"13366",33.9401717763393,-117.452987742589
"13377",34.5586318988333,-117.448857532208
"13402",34.136608248737,-117.442602139286
"13431",34.0449364106206,-117.429086233596
"13432",34.1592237491695,-117.430406367534
"13476",34.2285548605556,-117.414579521435
"13478",34.544638335,-117.413587202222
"13481",47.7264480824497,-117.414331336937
"13483",34.057134165,-117.4135904175
"13495",33.9239232897596,-117.408350344183
"13504",34.5793893559352,-117.405581930435
"13511",34.0662498227663,-117.404148253344
"13524",34.4107443315271,-117.398951807009
"13529",34.4235104019736,-117.398443213835
"13549",34.5727944761294,-117.393204889391
"13559",34.0647521507653,-117.391482807296
"13596",34.5585596950513,-117.381859539538
"13602",34.5741990483761,-117.380861137832
"13607",34.205749335,-117.3776321375
"13621",33.9842394957143,-117.374967410071
"13653",34.0419537283631,-117.368305910786
"13657",47.664524271875,-117.365843229375
"13659",34.4252741362017,-117.36661613258
"13662",33.9924865048611,-117.366094537639
"13663",47.7271661400685,-117.365296545951
"13666",34.016483202619,-117.365403337905
"13667",33.2051061646154,-117.366682499038
"13668",34.0771721894079,-117.366151634474
"13670",34.0079822843301,-117.364798919742
"13672",34.1874132442257,-117.364851670876
"13673",34.0598932725,-117.365871149773
"13674",34.0354529013074,-117.365689997258
"13693",33.9875384149806,-117.360074704896
"13696",33.9969060170975,-117.359946584134
"13703",47.710841398607,-117.358592076932
"13707",47.7205203353557,-117.35694822233
"13744",34.1714405736245,-117.347088768771
"13765",34.1541124559062,-117.340799708125
"13782",47.670120508,-117.336557549438
"13791",34.1577220249355,-117.334781644021
"13793",34.1657943485126,-117.335186779999
"13794",47.6585797153419,-117.335226139772
"13797",34.1118615761111,-117.334589352778
"13798",34.1696806685969,-117.335057420863
"13800",34.0226895208579,-117.33458452827
"13822",34.0373788346838,-117.326725846366
"13830",34.1509409459561,-117.326992783853
"13880",34.1074798595633,-117.311388669232
"13890",33.2137572151103,-117.308699151176
"13904",34.1082005565814,-117.304906556477
"13907",34.123500090768,-117.304288461737
"13912",34.1156220932707,-117.304412904576
"13928",34.5275972382219,-117.297926741953
"13948",33.183171527037,-117.292839027222
"13952",34.1051020940851,-117.291437771005
"13958",34.1218845397051,-117.291537270699
"13961",33.9247697220846,-117.291537047354
"13974",34.4866423575681,-117.286231087086
"13984",33.9410315076636,-117.284373404706
"14011",33.9440274990733,-117.27802947657
"14016",34.4682689894103,-117.276061719359
"14023",33.8920540482378,-117.274409855533
"14025",34.0880624989199,-117.274916399477
"14027",34.0564543482143,-117.274813536149
"14028",33.9336507555925,-117.2748069478
"14030",33.91340296625,-117.273454146477
"14048",33.9442263995707,-117.269876417955
"14050",34.0890193138402,-117.264560964299
"14074",34.07464334,-117.256621207129
"14078",34.0927961673126,-117.256375888367
"14079",33.8634916793127,-117.25595432773
"14083",34.0984185421762,-117.257234501187
"14091",33.8399544277846,-117.253143555631
"14108",33.1944418694314,-117.248870273412
"14112",34.0888798037714,-117.247050967308
"14124",34.2343463102717,-117.244032363967
"14126",33.8910711885714,-117.245101488929
"14138",34.067904144578,-117.2407310115
"14158",34.0494436268414,-117.236735259596
"14175",33.1486963528497,-117.233944763834
"14189",34.090209522004,-117.229246031903
"14232",34.0789923500281,-117.221389586935
"14294",32.77517896,-117.20660375
"14295",33.8358996002181,-117.205880221375
"14297",34.0394990123866,-117.206477138512
"14308",33.857694886495,-117.203418535627
"14341",47.6874732269111,-117.196362470933
"14349",34.5955554982794,-117.193423836907
"14356",34.5786095525984,-117.191441725675
"14377",34.57357069782,-117.18782018222
"14385",47.6893312314538,-117.185244816732
"14436",33.6711026489161,-117.174913871713
"14485",32.7457231740132,-117.158312422566
"14504",32.7674006934491,-117.151559297212
"14574",32.7823240083568,-117.127522546757
"14651",34.8811948440476,-117.101666866905
"14663",34.8646070015385,-117.09737983641
"14669",32.6761051349948,-117.095939579814
"14670",32.6524657066667,-117.095998623056
"14671",34.8469691273729,-117.095065783305
"14672",33.4786169339365,-117.096197317693
"14673",32.7914169441667,-117.096441388333
"14674",32.7223822454004,-117.095813891851
"14678",32.93359541875,-117.09494604375
"14679",32.7550409466667,-117.094915624583
"14680",34.9012000011111,-117.09561852
"14714",32.6091177754224,-117.083895580611
"14725",32.5809913919352,-117.080450675835
"14729",32.9873950099019,-117.078200281906
"14734",34.8531908434903,-117.077529667672
"14789",32.7381811622519,-117.05434574395
"14794",34.899454510184,-117.052711479782
"14798",32.9367991952406,-117.054399416734
"14818",34.9026097970283,-117.045138935651
"14822",46.4270241653291,-117.043114846918
"14830",34.8989751072979,-117.037500446221
"14835",32.583170930281,-117.03627422216
"14856",47.7013849450501,-117.025177421875
"14861",34.9036233607222,-117.025984027556
"14863",34.8954860969014,-117.024121154982
"14866",32.7731212812554,-117.023830253809
"14870",33.7758986475,-117.0227869775
"14908",33.8037695812433,-117.005596959332
"14956",32.8414845030959,-116.986275466097
"14990",33.9281778255628,-116.96976309549
"15022",44.0311071649536,-116.95976785419
"15041",44.0239935042117,-116.952387672435
"15147",34.8919438851948,-116.901096039416
"15167",33.9358953578788,-116.887260709106
"15230",33.9301858772254,-116.836154634059
"15231",47.70711667,-116.837535
"15256",33.9230130512386,-116.798015335543
"15275",47.7087526689231,-116.782497219827
"15283",33.9293988178819,-116.777137592443
"15305",33.9311309085726,-116.74935903435
"15403",43.6116174420588,-116.6142389
"15439",43.5877398357207,-116.577053014943
"15448",43.5543087338696,-116.56719387025
"15610",43.6162712385,-116.432687255357
"15637",43.6156734585151,-116.39429143303
"15652",33.8047710641558,-116.38352856163
"15661",43.6208906034359,-116.369532155974
"15691",34.7573031657519,-116.342435411617
"15738",34.7350965260039,-116.291778684088
"15770",43.611189698582,-116.262676446789
"15777",36.8112916654738,-116.255221660949
"15816",43.5703191489091,-116.215858877909
"15829",33.7198639404274,-116.206701895152
"15875",33.7102074169504,-116.180932080392
"15886",33.7170335010412,-116.172740770333
"15890",34.18578953,-116.1725314495
"15891",43.5392417585437,-116.171057757004
"15893",33.6764203985771,-116.172365498741
"15913",43.527192574949,-116.162266819188
"15916",33.6759046842492,-116.162630102214
"15919",43.5199750489714,-116.157772070476
"15920",33.6832588177773,-116.157449381494
"15927",33.6784107909812,-116.153623599101
"15929",33.6720328689387,-116.152227920867
"15960",33.5613052755389,-116.124885275539
"16013",34.1378081740634,-116.078438754711
"16023",33.4505657261011,-116.071105521622
"16032",33.5586602783333,-116.064972779167
"16322",32.8022468991306,-115.576185256622
"16330",32.8034852992677,-115.569121973207
"16354",32.7621585032459,-115.534503111503
"16377",33.1183829373889,-115.516739461694
"16394",32.7019160026111,-115.502480730056
"16395",34.5624466660143,-115.503366662029
"16574",36.1229235799638,-115.247541283982
"16582",36.0666152772232,-115.244909670717
"16595",36.1184672330435,-115.237994565217
"16658",36.1056393696168,-115.196175913021
"16692",36.1145230221348,-115.181795407902
"16716",36.1042114908381,-115.171837139021
"16733",36.2142408759492,-115.165188292373
"16742",36.1521810980136,-115.158096116469
"16763",36.1326300217558,-115.149356250027
"16787",34.81824833,-115.13890167
"16794",36.0665091508467,-115.135367417072
"16808",36.219005460947,-115.126462335265
"16855",36.0968937089891,-115.102561598425
"16860",36.2333824799123,-115.099510329591
"16871",36.2458459406541,-115.093862604243
"16885",36.2155322253751,-115.082753120921
"16941",36.0387536621286,-115.041720331201
"16946",36.0698954425642,-115.03871644977
"16957",36.0499582779526,-115.027120589412
"16960",36.2773045248407,-115.025621758971
"16999",36.0777181902279,-114.954767876382
"17013",32.727289832,-114.9328292495
"17087",32.501888651369,-114.783196969732
"17317",34.8515205760993,-114.604359459681
"17330",35.0323770825,-114.5993395825
"17335",32.7046837544525,-114.600075659704
"17340",32.766481235,-114.5971157675
"17343",34.8435007089519,-114.59628112441
"17351",34.8486033359973,-114.594400610637
"17366",32.6717596751832,-114.586237024198
"17370",32.7049241781597,-114.585399910972
"17393",32.6535182560798,-114.572778229636
"17396",32.684337555652,-114.571012100573
"17404",32.681657242665,-114.563767884612
"17418",32.6787431628724,-114.551770081202
"17441",32.6759195588063,-114.524978141374
"17446",32.6703906027199,-114.522081020083
"17504",42.59035956525,-114.463022704711
"17601",34.7096285303361,-114.333879656478
"17605",34.7028861275,-114.330219054895
"17614",34.7096982452785,-114.321748321593
"17669",33.66132667,-114.23651
"17733",34.844205316934,-114.149308929016
"17744",34.8821196822619,-114.145454033155
"17781",33.6753374740171,-114.091527650014
"17949",33.6352669962121,-113.773554091515
"18038",37.0567163894444,-113.559390185556
"18043",37.0403342265385,-113.556921788205
"18067",37.0599346770833,-113.52914053375
"18113",37.1814299578982,-113.423457281599
"18114",37.1749226754263,-113.424753270198
"18132",37.1763731146429,-113.36711980119
"18333",32.9457373093395,-112.701009139766
"18415",33.378479002,-112.599756831
"18418",33.431403726704,-112.598941202301
"18425",33.4357847093092,-112.593471521418
"18442",33.3913540320557,-112.572454258711
"18446",33.3869420880098,-112.568203870384
"18449",33.4394810982853,-112.561844542724
"18451",33.3860370170414,-112.561042502813
"18483",33.4271750229167,-112.527581962173
"18501",40.7088044928557,-112.512437789231
"18546",33.462470415,-112.469852085
"18549",42.888292083733,-112.4708597819
"18578",42.8874007661012,-112.44381318159
"18598",42.8851882412471,-112.434623848934
"18614",40.6045117152941,-112.425799371176
"18644",33.4383022833279,-112.411329548328
"18678",33.4158237636486,-112.371923008041
"18722",33.4599244032376,-112.33913182498
"18723",33.4396546994957,-112.338436157077
"18724",33.4505432500329,-112.337297612654
"18729",33.5366435396875,-112.334233002321
"18763",33.4528193147944,-112.316360567771
"18787",33.4378365824017,-112.301137727399
"18806",33.4397959323232,-112.293745754664
"18807",33.4345890461864,-112.290955142001
"18810",33.4547770002564,-112.291566323317
"18816",34.5839645832083,-112.286743366917
"18823",33.4462054854678,-112.287305814646
"18828",34.56875180625,-112.285183264583
"18830",33.4465213078406,-112.283239717308
"18848",33.71031656775,-112.2768874375
"18850",40.683345,-112.277019165
"18851",33.4430714730349,-112.274083381396
"18855",33.4568889645028,-112.271213259669
"18863",33.5088542566111,-112.269266954972
"18864",33.4353029432571,-112.266908840922
"18882",33.6068719276316,-112.259524990702
"18895",33.6043355256909,-112.252471590013
"18903",33.441874412119,-112.250156474476
"18923",33.4630797901726,-112.240106738279
"18927",33.4428588416806,-112.239295765318
"18935",33.4498520509486,-112.232743103895
"18936",33.6456935069311,-112.23337156713
"18944",33.4439482600408,-112.229011583598
"18960",33.4564984240385,-112.221044542538
"18963",33.5839494138095,-112.220259577143
"18967",33.481254944,-112.220518772
"18968",33.465000916,-112.2196598345
"18973",33.4495357758752,-112.216257635451
"18979",33.436092795723,-112.212854809422
"19007",33.4476964357679,-112.201838257946
"19013",33.439279632222,-112.199828876438
"19022",33.4451763988763,-112.193793025739
"19032",33.4382679878245,-112.185737315348
"19051",33.4287790142801,-112.180692862982
"19062",33.4450314624045,-112.178165300207
"19080",33.4350678952867,-112.170169636562
"19081",33.465815831443,-112.170086762506
"19103",33.5170170767067,-112.162101404633
"19107",33.4618063519056,-112.158734376819
"19112",41.6953067209375,-112.15470596558
"19113",33.4587213281639,-112.155451331713
"19116",33.5934690806389,-112.15361140225
"19119",33.57404667,-112.155013335
"19131",33.4436526006955,-112.150878558187
"19159",33.4314235205913,-112.143936554726
"19180",33.4486324282143,-112.139063273277
"19220",33.4911262558816,-112.128375846737
"19224",33.4622264325138,-112.129004793523
"19246",33.476049307449,-112.121833884534
"19308",33.4339981317837,-112.100878190631
"19378",41.1748625,-112.07165417
"19382",33.4225189609434,-112.069759569211
"19385",35.26157,-112.07084667
"19469",40.5793416644943,-112.0408512127
"19478",40.7574069723545,-112.036573774518
"19491",40.582756080713,-112.032438284384
"19500",40.7543633447695,-112.032248554221
"19548",40.7861605973379,-112.022600775091
"19571",43.4805370441321,-112.021428088217
"19580",41.301662212069,-112.021050362307
"19582",40.7598233183778,-112.018174239019
"19588",40.7837394298715,-112.018598280825
"19591",41.217733166,-112.0189368335
"19595",40.7374210863307,-112.01759053062
"19597",41.2678685142657,-112.018716916888
"19599",33.4124265849461,-112.017016279009
"19609",40.7237937928489,-112.015663601826
"19616",40.7532609023021,-112.012241781349
